,ts,event,value
13934,2021-01-01 19:21:10,0,0
13935,2021-01-01 19:21:15,0,1
13936,2021-01-01 19:21:20,0,0
13937,2021-01-01 19:21:25,0,1
13938,2021-01-01 19:21:30,0,0
13939,2021-01-01 19:21:35,0,0
13940,2021-01-01 19:21:40,0,0
13941,2021-01-01 19:21:45,0,0
13942,2021-01-01 19:21:50,0,0
13943,2021-01-01 19:21:55,0,0
13944,2021-01-01 19:22:00,0,0
13945,2021-01-01 19:22:05,0,0
13946,2021-01-01 19:22:10,0,1
13947,2021-01-01 19:22:15,0,0
13948,2021-01-01 19:22:20,0,0
13949,2021-01-01 19:22:25,0,0
13950,2021-01-01 19:22:30,0,0
13951,2021-01-01 19:22:35,0,0
13952,2021-01-01 19:22:40,0,1
13953,2021-01-01 19:22:45,0,0
13954,2021-01-01 19:22:50,0,1
13955,2021-01-01 19:22:55,0,0
13956,2021-01-01 19:23:00,0,1
13957,2021-01-01 19:23:05,0,0
13958,2021-01-01 19:23:10,0,0
13959,2021-01-01 19:23:15,0,1
13960,2021-01-01 19:23:20,0,0
13961,2021-01-01 19:23:25,0,1
13962,2021-01-01 19:23:30,0,0
13963,2021-01-01 19:23:35,0,1
13964,2021-01-01 19:23:40,0,0
13965,2021-01-01 19:23:45,0,1
13966,2021-01-01 19:23:50,0,1
13967,2021-01-01 19:23:55,0,3
13968,2021-01-01 19:24:00,0,0
13969,2021-01-01 19:24:05,0,2
13970,2021-01-01 19:24:10,0,0
13971,2021-01-01 19:24:15,0,2
13972,2021-01-01 19:24:20,0,2
13973,2021-01-01 19:24:25,0,1
13974,2021-01-01 19:24:30,0,2
13975,2021-01-01 19:24:35,0,1
13976,2021-01-01 19:24:40,0,1
13977,2021-01-01 19:24:45,0,0
13978,2021-01-01 19:24:50,0,3
13979,2021-01-01 19:24:55,0,0
13980,2021-01-01 19:25:00,0,0
13981,2021-01-01 19:25:05,0,0
13982,2021-01-01 19:25:10,0,0
13983,2021-01-01 19:25:15,0,0
13984,2021-01-01 19:25:20,0,1
13985,2021-01-01 19:25:25,0,1
13986,2021-01-01 19:25:30,0,1
13987,2021-01-01 19:25:35,0,0
13988,2021-01-01 19:25:40,0,1
13989,2021-01-01 19:25:45,0,1
13990,2021-01-01 19:25:50,0,3
13991,2021-01-01 19:25:55,0,0
13992,2021-01-01 19:26:00,0,0
13993,2021-01-01 19:26:05,0,1
13994,2021-01-01 19:26:10,0,1
13995,2021-01-01 19:26:15,0,0
13996,2021-01-01 19:26:20,0,0
13997,2021-01-01 19:26:25,0,0
13998,2021-01-01 19:26:30,0,2
13999,2021-01-01 19:26:35,0,2
14000,2021-01-01 19:26:40,0,0
14001,2021-01-01 19:26:45,0,0
14002,2021-01-01 19:26:50,0,0
14003,2021-01-01 19:26:55,0,3
14004,2021-01-01 19:27:00,0,2
14005,2021-01-01 19:27:05,0,3
14006,2021-01-01 19:27:10,0,4
14007,2021-01-01 19:27:15,0,2
14008,2021-01-01 19:27:20,0,2
14009,2021-01-01 19:27:25,0,3
14010,2021-01-01 19:27:30,0,4
14011,2021-01-01 19:27:35,0,1
14012,2021-01-01 19:27:40,0,4
14013,2021-01-01 19:27:45,0,4
14014,2021-01-01 19:27:50,0,2
14015,2021-01-01 19:27:55,0,2
14016,2021-01-01 19:28:00,0,5
14017,2021-01-01 19:28:05,0,151
14018,2021-01-01 19:28:10,0,179
14019,2021-01-01 19:28:15,0,187
14020,2021-01-01 19:28:20,0,163
14021,2021-01-01 19:28:25,0f1ddb89c34ee40dede03c05f17780e0,64
14022,2021-01-01 19:28:30,0,4
14023,2021-01-01 19:28:35,0,6
14024,2021-01-01 19:28:40,0,27
14025,2021-01-01 19:28:45,0,12
14026,2021-01-01 19:28:50,0,4
14027,2021-01-01 19:28:55,0,3
14028,2021-01-01 19:29:00,0,2
14029,2021-01-01 19:29:05,0,5
14030,2021-01-01 19:29:10,0,3
14031,2021-01-01 19:29:15,0,0
14032,2021-01-01 19:29:20,0,0
14033,2021-01-01 19:29:25,0,2
14034,2021-01-01 19:29:30,0,1
14035,2021-01-01 19:29:35,0,4
14036,2021-01-01 19:29:40,0,2
14037,2021-01-01 19:29:45,0,5
14038,2021-01-01 19:29:50,0,3
14039,2021-01-01 19:29:55,0,0
14040,2021-01-01 19:30:00,0,1
14041,2021-01-01 19:30:05,0,2
14042,2021-01-01 19:30:10,0,2
14043,2021-01-01 19:30:15,0,2
14044,2021-01-01 19:30:20,0,2
14045,2021-01-01 19:30:25,0,1
14046,2021-01-01 19:30:30,0,4
14047,2021-01-01 19:30:35,0,1
14048,2021-01-01 19:30:40,0,1
14049,2021-01-01 19:30:45,0,2
14050,2021-01-01 19:30:50,0,2
14051,2021-01-01 19:30:55,0,0
14052,2021-01-01 19:31:00,0,2
14053,2021-01-01 19:31:05,0,1
14054,2021-01-01 19:31:10,0,2
14055,2021-01-01 19:31:15,0,3
14056,2021-01-01 19:31:20,0,1
14057,2021-01-01 19:31:25,0,3
14058,2021-01-01 19:31:30,0,2
14059,2021-01-01 19:31:35,0,2
14060,2021-01-01 19:31:40,0,0
14061,2021-01-01 19:31:45,0,1
14062,2021-01-01 19:31:50,0,1
14063,2021-01-01 19:31:55,0,4
14064,2021-01-01 19:32:00,0,4
14065,2021-01-01 19:32:05,0,2
14066,2021-01-01 19:32:10,0,2
14067,2021-01-01 19:32:15,0,7
14068,2021-01-01 19:32:20,0,4
14069,2021-01-01 19:32:25,0,9
14070,2021-01-01 19:32:30,0,3
14071,2021-01-01 19:32:35,0,8
14072,2021-01-01 19:32:40,0,12
14073,2021-01-01 19:32:45,0,0
14074,2021-01-01 19:32:50,0,0
14075,2021-01-01 19:32:55,0,2
14076,2021-01-01 19:33:00,0,0
14077,2021-01-01 19:33:05,0,1
14078,2021-01-01 19:33:10,0,1
14079,2021-01-01 19:33:15,0,4
14080,2021-01-01 19:33:20,0,1
14081,2021-01-01 19:33:25,0,4
14082,2021-01-01 19:33:30,0,2
14083,2021-01-01 19:33:35,0,3
14084,2021-01-01 19:33:40,0,2
14085,2021-01-01 19:33:45,0,1
14086,2021-01-01 19:33:50,0,6
14087,2021-01-01 19:33:55,0,70
14088,2021-01-01 19:34:00,0,6
14089,2021-01-01 19:34:05,0,3
14090,2021-01-01 19:34:10,0,3
14091,2021-01-01 19:34:15,0,4
14092,2021-01-01 19:34:20,0,3
14093,2021-01-01 19:34:25,0,4
14094,2021-01-01 19:34:30,0,3
14095,2021-01-01 19:34:35,0,9
14096,2021-01-01 19:34:40,0,6
14097,2021-01-01 19:34:45,0,6
14098,2021-01-01 19:34:50,0,5
14099,2021-01-01 19:34:55,0,2
14100,2021-01-01 19:35:00,0,5
14101,2021-01-01 19:35:05,0,1
14102,2021-01-01 19:35:10,0,4
14103,2021-01-01 19:35:15,0,9
14104,2021-01-01 19:35:20,0,7
14105,2021-01-01 19:35:25,0,5
14106,2021-01-01 19:35:30,0,10
14107,2021-01-01 19:35:35,0,4
14108,2021-01-01 19:35:40,0,0
14109,2021-01-01 19:35:45,0,5
14110,2021-01-01 19:35:50,0,7
14111,2021-01-01 19:35:55,0,10
14112,2021-01-01 19:36:00,0,6
14113,2021-01-01 19:36:05,0,2
14114,2021-01-01 19:36:10,0,2
14115,2021-01-01 19:36:15,0,3
14116,2021-01-01 19:36:20,0,6
14117,2021-01-01 19:36:25,0,9
14118,2021-01-01 19:36:30,0,8
14119,2021-01-01 19:36:35,0,12
14120,2021-01-01 19:36:40,0,20
14121,2021-01-01 19:36:45,0,8
14122,2021-01-01 19:36:50,0,7
14123,2021-01-01 19:36:55,0,1
14124,2021-01-01 19:37:00,0,11
14125,2021-01-01 19:37:05,0,4
14126,2021-01-01 19:37:10,0,5
14127,2021-01-01 19:37:15,0,8
14128,2021-01-01 19:37:20,0,4
14129,2021-01-01 19:37:25,0,3
14130,2021-01-01 19:37:30,0,4
14131,2021-01-01 19:37:35,0,6
14132,2021-01-01 19:37:40,0,7
14133,2021-01-01 19:37:45,0,9
14134,2021-01-01 19:37:50,0,6
14135,2021-01-01 19:37:55,0,4
14136,2021-01-01 19:38:00,0,8
14137,2021-01-01 19:38:05,0,6
14138,2021-01-01 19:38:10,0,8
14139,2021-01-01 19:38:15,0,4
14140,2021-01-01 19:38:20,0,2
14141,2021-01-01 19:38:25,0,2
14142,2021-01-01 19:38:30,0,2
14143,2021-01-01 19:38:35,0,6
14144,2021-01-01 19:38:40,0,2
14145,2021-01-01 19:38:45,0,8
14146,2021-01-01 19:38:50,0,5
14147,2021-01-01 19:38:55,0,3
14148,2021-01-01 19:39:00,0,2
14149,2021-01-01 19:39:05,0,5
14150,2021-01-01 19:39:10,0,3
14151,2021-01-01 19:39:15,0,2
14152,2021-01-01 19:39:20,0,2
14153,2021-01-01 19:39:25,0,3
14154,2021-01-01 19:39:30,0,3
14155,2021-01-01 19:39:35,0,4
14156,2021-01-01 19:39:40,0,4
14157,2021-01-01 19:39:45,0,3
14158,2021-01-01 19:39:50,0,4
14159,2021-01-01 19:39:55,0,3
14160,2021-01-01 19:40:00,0,6
14161,2021-01-01 19:40:05,0,3
14162,2021-01-01 19:40:10,0,5
14163,2021-01-01 19:40:15,0,4
14164,2021-01-01 19:40:20,0,4
14165,2021-01-01 19:40:25,0,6
14166,2021-01-01 19:40:30,0,1
14167,2021-01-01 19:40:35,0,3
14168,2021-01-01 19:40:40,0,4
14169,2021-01-01 19:40:45,0,2
14170,2021-01-01 19:40:50,0,2
14171,2021-01-01 19:40:55,0,2
14172,2021-01-01 19:41:00,0,6
14173,2021-01-01 19:41:05,0,5
14174,2021-01-01 19:41:10,0,3
14175,2021-01-01 19:41:15,0,7
14176,2021-01-01 19:41:20,0,7
14177,2021-01-01 19:41:25,0,2
14178,2021-01-01 19:41:30,0,1
14179,2021-01-01 19:41:35,0,0
14180,2021-01-01 19:41:40,0,7
14181,2021-01-01 19:41:45,0,7
14182,2021-01-01 19:41:50,0,12
14183,2021-01-01 19:41:55,0,7
14184,2021-01-01 19:42:00,0,3
14185,2021-01-01 19:42:05,0,3
14186,2021-01-01 19:42:10,0,4
14187,2021-01-01 19:42:15,0,2
14188,2021-01-01 19:42:20,0,2
14189,2021-01-01 19:42:25,0,3
14190,2021-01-01 19:42:30,0,4
14191,2021-01-01 19:42:35,0,5
14192,2021-01-01 19:42:40,0,3
14193,2021-01-01 19:42:45,0,4
14194,2021-01-01 19:42:50,0,2
14195,2021-01-01 19:42:55,0,4
14196,2021-01-01 19:43:00,0,1
14197,2021-01-01 19:43:05,0,3
14198,2021-01-01 19:43:10,0,4
14199,2021-01-01 19:43:15,0,5
14200,2021-01-01 19:43:20,0,4
14201,2021-01-01 19:43:25,0,0
14202,2021-01-01 19:43:30,0,1
14203,2021-01-01 19:43:35,0,1
14204,2021-01-01 19:43:40,0,6
14205,2021-01-01 19:43:45,0,0
14206,2021-01-01 19:43:50,0,2
14207,2021-01-01 19:43:55,0,2
14208,2021-01-01 19:44:00,0,4
14209,2021-01-01 19:44:05,0,3
14210,2021-01-01 19:44:10,0,1
14211,2021-01-01 19:44:15,0,0
14212,2021-01-01 19:44:20,0,1
14213,2021-01-01 19:44:25,0,1
14214,2021-01-01 19:44:30,0,8
14215,2021-01-01 19:44:35,0,0
14216,2021-01-01 19:44:40,0,0
14217,2021-01-01 19:44:45,0,2
14218,2021-01-01 19:44:50,0,0
14219,2021-01-01 19:44:55,0,0
14220,2021-01-01 19:45:00,0,1
14221,2021-01-01 19:45:05,0,0
14222,2021-01-01 19:45:10,0,0
14223,2021-01-01 19:45:15,0,0
14224,2021-01-01 19:45:20,0,0
14225,2021-01-01 19:45:25,0,1
14226,2021-01-01 19:45:30,0,0
14227,2021-01-01 19:45:35,0,1
14228,2021-01-01 19:45:40,0,0
14229,2021-01-01 19:45:45,0,1
14230,2021-01-01 19:45:50,0,0
14231,2021-01-01 19:45:55,0,0
14232,2021-01-01 19:46:00,0,1
14233,2021-01-01 19:46:05,0,1
14234,2021-01-01 19:46:10,0,0
14235,2021-01-01 19:46:15,0,0
14236,2021-01-01 19:46:20,0,0
14237,2021-01-01 19:46:25,0,2
14238,2021-01-01 19:46:30,0,0
14239,2021-01-01 19:46:35,0,1
14240,2021-01-01 19:46:40,0,1
14241,2021-01-01 19:46:45,0,1
14242,2021-01-01 19:46:50,0,0
14243,2021-01-01 19:46:55,0,0
14244,2021-01-01 19:47:00,0,0
14245,2021-01-01 19:47:05,0,0
14246,2021-01-01 19:47:10,0,2
14247,2021-01-01 19:47:15,0,2
14248,2021-01-01 19:47:20,0,3
14249,2021-01-01 19:47:25,0,0
14250,2021-01-01 19:47:30,0,0
14251,2021-01-01 19:47:35,0,0
14252,2021-01-01 19:47:40,0,1
14253,2021-01-01 19:47:45,0,0
14254,2021-01-01 19:47:50,0,2
14255,2021-01-01 19:47:55,0,2
14256,2021-01-01 19:48:00,0,3
14257,2021-01-01 19:48:05,0,0
14258,2021-01-01 19:48:10,0,0
14259,2021-01-01 19:48:15,0,0
14260,2021-01-01 19:48:20,0,1
14261,2021-01-01 19:48:25,0,2
14262,2021-01-01 19:48:30,0,1
14263,2021-01-01 19:48:35,0,0
14264,2021-01-01 19:48:40,0,1
14265,2021-01-01 19:48:45,0,3
14266,2021-01-01 19:48:50,0,0
14267,2021-01-01 19:48:55,0,2
14268,2021-01-01 19:49:00,0,0
14269,2021-01-01 19:49:05,0,1
14270,2021-01-01 19:49:10,0,0
14271,2021-01-01 19:49:15,0,0
14272,2021-01-01 19:49:20,0,1
14273,2021-01-01 19:49:25,0,0
14274,2021-01-01 19:49:30,0,0
14275,2021-01-01 19:49:35,0,1
14276,2021-01-01 19:49:40,0,0
14277,2021-01-01 19:49:45,0,0
14278,2021-01-01 19:49:50,0,1
14279,2021-01-01 19:49:55,0,0
14280,2021-01-01 19:50:00,0,2
14281,2021-01-01 19:50:05,0,2
14282,2021-01-01 19:50:10,0,2
14283,2021-01-01 19:50:15,0,1
14284,2021-01-01 19:50:20,0,0
14285,2021-01-01 19:50:25,0,0
14286,2021-01-01 19:50:30,0,1
14287,2021-01-01 19:50:35,0,1
14288,2021-01-01 19:50:40,0,1
14289,2021-01-01 19:50:45,0,3
14290,2021-01-01 19:50:50,0,3
14291,2021-01-01 19:50:55,0,0
14292,2021-01-01 19:51:00,0,0
14293,2021-01-01 19:51:05,0,4
14294,2021-01-01 19:51:10,0,4
14295,2021-01-01 19:51:15,0,5
14296,2021-01-01 19:51:20,0,0
14297,2021-01-01 19:51:25,0,1
14298,2021-01-01 19:51:30,0,1
14299,2021-01-01 19:51:35,0,2
14300,2021-01-01 19:51:40,0,4
14301,2021-01-01 19:51:45,0,1
14302,2021-01-01 19:51:50,0,2
14303,2021-01-01 19:51:55,0,1
14304,2021-01-01 19:52:00,0,1
14305,2021-01-01 19:52:05,0,2
14306,2021-01-01 19:52:10,0,0
14307,2021-01-01 19:52:15,0,3
14308,2021-01-01 19:52:20,0,3
14309,2021-01-01 19:52:25,0,2
14310,2021-01-01 19:52:30,0,0
14311,2021-01-01 19:52:35,0,2
14312,2021-01-01 19:52:40,0,4
14313,2021-01-01 19:52:45,0,3
14314,2021-01-01 19:52:50,0,9
14315,2021-01-01 19:52:55,0,3
14316,2021-01-01 19:53:00,0,7
14317,2021-01-01 19:53:05,0,4
14318,2021-01-01 19:53:10,0,2
14319,2021-01-01 19:53:15,0,4
14320,2021-01-01 19:53:20,0,1
14321,2021-01-01 19:53:25,0,2
14322,2021-01-01 19:53:30,0,6
14323,2021-01-01 19:53:35,0,2
14324,2021-01-01 19:53:40,0,1
14325,2021-01-01 19:53:45,0,5
14326,2021-01-01 19:53:50,0,9
14327,2021-01-01 19:53:55,0,7
14328,2021-01-01 19:54:00,0,1
14329,2021-01-01 19:54:05,0,6
14330,2021-01-01 19:54:10,0,6
14331,2021-01-01 19:54:15,0,5
14332,2021-01-01 19:54:20,0,2
14333,2021-01-01 19:54:25,0,2
14334,2021-01-01 19:54:30,0,4
14335,2021-01-01 19:54:35,0,3
14336,2021-01-01 19:54:40,0,4
14337,2021-01-01 19:54:45,0,3
14338,2021-01-01 19:54:50,0,2
14339,2021-01-01 19:54:55,0,7
14340,2021-01-01 19:55:00,0,4
14341,2021-01-01 19:55:05,0,5
14342,2021-01-01 19:55:10,0,10
14343,2021-01-01 19:55:15,0,7
14344,2021-01-01 19:55:20,0,6
14345,2021-01-01 19:55:25,0,6
14346,2021-01-01 19:55:30,0,5
14347,2021-01-01 19:55:35,0,34
14348,2021-01-01 19:55:40,97e499e1ce8928922cd8aabf817dfd20,49
14349,2021-01-01 19:55:45,0,31
14350,2021-01-01 19:55:50,0,22
14351,2021-01-01 19:55:55,0,16
14352,2021-01-01 19:56:00,0,47
14353,2021-01-01 19:56:05,0,27
14354,2021-01-01 19:56:10,0,23
14355,2021-01-01 19:56:15,0,21
14356,2021-01-01 19:56:20,0,18
14357,2021-01-01 19:56:25,0,12
14358,2021-01-01 19:56:30,0,13
14359,2021-01-01 19:56:35,0,12
14360,2021-01-01 19:56:40,0,16
14361,2021-01-01 19:56:45,0,15
14362,2021-01-01 19:56:50,0,11
14363,2021-01-01 19:56:55,0,13
14364,2021-01-01 19:57:00,0,89
14365,2021-01-01 19:57:05,0,187
14366,2021-01-01 19:57:10,0,154
14367,2021-01-01 19:57:15,0,25
14368,2021-01-01 19:57:20,0,16
14369,2021-01-01 19:57:25,0,8
14370,2021-01-01 19:57:30,0,6
14371,2021-01-01 19:57:35,0,9
14372,2021-01-01 19:57:40,0,18
14373,2021-01-01 19:57:45,0,6
14374,2021-01-01 19:57:50,0,12
14375,2021-01-01 19:57:55,0,12
14376,2021-01-01 19:58:00,0,10
14377,2021-01-01 19:58:05,0,7
14378,2021-01-01 19:58:10,0,6
14379,2021-01-01 19:58:15,0,6
14380,2021-01-01 19:58:20,0,14
14381,2021-01-01 19:58:25,0,10
14382,2021-01-01 19:58:30,0,5
14383,2021-01-01 19:58:35,0,11
14384,2021-01-01 19:58:40,0,8
14385,2021-01-01 19:58:45,0,11
14386,2021-01-01 19:58:50,0,5
14387,2021-01-01 19:58:55,0,8
14388,2021-01-01 19:59:00,0,2
14389,2021-01-01 19:59:05,0,8
14390,2021-01-01 19:59:10,0,5
14391,2021-01-01 19:59:15,0,6
14392,2021-01-01 19:59:20,0,4
14393,2021-01-01 19:59:25,0,3
14394,2021-01-01 19:59:30,0,2
14395,2021-01-01 19:59:35,0,6
14396,2021-01-01 19:59:40,0,6
14397,2021-01-01 19:59:45,0,2
14398,2021-01-01 19:59:50,0,5
14399,2021-01-01 19:59:55,0,9
14400,2021-01-01 20:00:00,0,3
14401,2021-01-01 20:00:05,0,0
14402,2021-01-01 20:00:10,0,1
14403,2021-01-01 20:00:15,0,4
14404,2021-01-01 20:00:20,0,4
14405,2021-01-01 20:00:25,0,5
14406,2021-01-01 20:00:30,0,4
14407,2021-01-01 20:00:35,0,8
14408,2021-01-01 20:00:40,0,5
14409,2021-01-01 20:00:45,0,4
14410,2021-01-01 20:00:50,0,6
14411,2021-01-01 20:00:55,0,5
14412,2021-01-01 20:01:00,0,1
14413,2021-01-01 20:01:05,0,7
14414,2021-01-01 20:01:10,0,9
14415,2021-01-01 20:01:15,0,5
14416,2021-01-01 20:01:20,0,6
14417,2021-01-01 20:01:25,0,3
14418,2021-01-01 20:01:30,0,4
14419,2021-01-01 20:01:35,0,3
14420,2021-01-01 20:01:40,0,3
14421,2021-01-01 20:01:45,0,8
14422,2021-01-01 20:01:50,0,3
14423,2021-01-01 20:01:55,0,3
14424,2021-01-01 20:02:00,0,4
14425,2021-01-01 20:02:05,0,4
14426,2021-01-01 20:02:10,0,4
14427,2021-01-01 20:02:15,0,3
14428,2021-01-01 20:02:20,0,4
14429,2021-01-01 20:02:25,0,4
14430,2021-01-01 20:02:30,0,3
14431,2021-01-01 20:02:35,0,6
14432,2021-01-01 20:02:40,0,3
14433,2021-01-01 20:02:45,0,5
14434,2021-01-01 20:02:50,0,4
14435,2021-01-01 20:02:55,0,4
14436,2021-01-01 20:03:00,0,5
14437,2021-01-01 20:03:05,0,2
14438,2021-01-01 20:03:10,0,6
14439,2021-01-01 20:03:15,0,8
14440,2021-01-01 20:03:20,0,4
14441,2021-01-01 20:03:25,0,2
14442,2021-01-01 20:03:30,0,4
14443,2021-01-01 20:03:35,0,6
14444,2021-01-01 20:03:40,0,5
14445,2021-01-01 20:03:45,0,13
14446,2021-01-01 20:03:50,0,6
14447,2021-01-01 20:03:55,0,8
14448,2021-01-01 20:04:00,0,4
14449,2021-01-01 20:04:05,0,1
14450,2021-01-01 20:04:10,0,6
14451,2021-01-01 20:04:15,0,15
14452,2021-01-01 20:04:20,0,13
14453,2021-01-01 20:04:25,0,7
14454,2021-01-01 20:04:30,0,5
14455,2021-01-01 20:04:35,0,6
14456,2021-01-01 20:04:40,0,4
14457,2021-01-01 20:04:45,0,4
14458,2021-01-01 20:04:50,0,5
14459,2021-01-01 20:04:55,0,0
14460,2021-01-01 20:05:00,0,10
14461,2021-01-01 20:05:05,0,4
14462,2021-01-01 20:05:10,0,6
14463,2021-01-01 20:05:15,0,11
14464,2021-01-01 20:05:20,0,3
14465,2021-01-01 20:05:25,0,6
14466,2021-01-01 20:05:30,0,6
14467,2021-01-01 20:05:35,0,2
14468,2021-01-01 20:05:40,0,6
14469,2021-01-01 20:05:45,0,6
14470,2021-01-01 20:05:50,0,5
14471,2021-01-01 20:05:55,0,3
14472,2021-01-01 20:06:00,0,158
14473,2021-01-01 20:06:05,0,207
14474,2021-01-01 20:06:10,0,190
14475,2021-01-01 20:06:15,0,181
14476,2021-01-01 20:06:20,0,104
14477,2021-01-01 20:06:25,0,8
14478,2021-01-01 20:06:30,0,6
14479,2021-01-01 20:06:35,0,4
14480,2021-01-01 20:06:40,0,2
14481,2021-01-01 20:06:45,0,3
14482,2021-01-01 20:06:50,0,34
14483,2021-01-01 20:06:55,0,207
14484,2021-01-01 20:07:00,0,222
14485,2021-01-01 20:07:05,0,172
14486,2021-01-01 20:07:10,0,89
14487,2021-01-01 20:07:15,0,3
14488,2021-01-01 20:07:20,0,5
14489,2021-01-01 20:07:25,0,7
14490,2021-01-01 20:07:30,0,2
14491,2021-01-01 20:07:35,0,2
14492,2021-01-01 20:07:40,0,1
14493,2021-01-01 20:07:45,0,0
14494,2021-01-01 20:07:50,0,1
14495,2021-01-01 20:07:55,0,1
14496,2021-01-01 20:08:00,0,0
14497,2021-01-01 20:08:05,0,1
14498,2021-01-01 20:08:10,0,2
14499,2021-01-01 20:08:15,0,0
14500,2021-01-01 20:08:20,0,1
14501,2021-01-01 20:08:25,0,0
14502,2021-01-01 20:08:30,0,0
14503,2021-01-01 20:08:35,0,0
14504,2021-01-01 20:08:40,0,0
14505,2021-01-01 20:08:45,0,1
14506,2021-01-01 20:08:50,0,1
14507,2021-01-01 20:08:55,0,0
14508,2021-01-01 20:09:00,0,0
14509,2021-01-01 20:09:05,0,0
14510,2021-01-01 20:09:10,0,2
14511,2021-01-01 20:09:15,0,1
14512,2021-01-01 20:09:20,0,1
14513,2021-01-01 20:09:25,0,2
14514,2021-01-01 20:09:30,0,0
14515,2021-01-01 20:09:35,0,0
14516,2021-01-01 20:09:40,0,1
14517,2021-01-01 20:09:45,0,0
14518,2021-01-01 20:09:50,0,0
14519,2021-01-01 20:09:55,0,0
14520,2021-01-01 20:10:00,0,0
14521,2021-01-01 20:10:05,0,2
14522,2021-01-01 20:10:10,0,3
14523,2021-01-01 20:10:15,0,1
14524,2021-01-01 20:10:20,0,0
14525,2021-01-01 20:10:25,0,0
14526,2021-01-01 20:10:30,0,0
14527,2021-01-01 20:10:35,0,1
14528,2021-01-01 20:10:40,0,1
14529,2021-01-01 20:10:45,0,0
14530,2021-01-01 20:10:50,0,0
14531,2021-01-01 20:10:55,0,0
14532,2021-01-01 20:11:00,0,1
14533,2021-01-01 20:11:05,0,1
14534,2021-01-01 20:11:10,0,0
14535,2021-01-01 20:11:15,0,0
14536,2021-01-01 20:11:20,0,2
14537,2021-01-01 20:11:25,0,1
14538,2021-01-01 20:11:30,0,0
14539,2021-01-01 20:11:35,0,0
14540,2021-01-01 20:11:40,0,0
14541,2021-01-01 20:11:45,0,0
14542,2021-01-01 20:11:50,0,2
14543,2021-01-01 20:11:55,0,0
14544,2021-01-01 20:12:00,0,0
14545,2021-01-01 20:12:05,0,2
14546,2021-01-01 20:12:10,0,0
14547,2021-01-01 20:12:15,0,0
14548,2021-01-01 20:12:20,0,3
14549,2021-01-01 20:12:25,0,0
14550,2021-01-01 20:12:30,0,0
14551,2021-01-01 20:12:35,0,0
14552,2021-01-01 20:12:40,0,0
14553,2021-01-01 20:12:45,0,0
14554,2021-01-01 20:12:50,0,1
14555,2021-01-01 20:12:55,0,0
14556,2021-01-01 20:13:00,0,0
14557,2021-01-01 20:13:05,0,1
14558,2021-01-01 20:13:10,0,0
14559,2021-01-01 20:13:15,0,2
14560,2021-01-01 20:13:20,0,4
14561,2021-01-01 20:13:25,0,2
14562,2021-01-01 20:13:30,0,0
14563,2021-01-01 20:13:35,0,0
14564,2021-01-01 20:13:40,0,0
14565,2021-01-01 20:13:45,0,0
14566,2021-01-01 20:13:50,0,0
14567,2021-01-01 20:13:55,0,3
14568,2021-01-01 20:14:00,0,0
14569,2021-01-01 20:14:05,0,0
14570,2021-01-01 20:14:10,0,1
14571,2021-01-01 20:14:15,0,0
14572,2021-01-01 20:14:20,0,0
14573,2021-01-01 20:14:25,0,1
14574,2021-01-01 20:14:30,0,1
14575,2021-01-01 20:14:35,0,1
14576,2021-01-01 20:14:40,0,0
14577,2021-01-01 20:14:45,0,1
14578,2021-01-01 20:14:50,0,0
14579,2021-01-01 20:14:55,0,0
14580,2021-01-01 20:15:00,0,0
14581,2021-01-01 20:15:05,0,1
14582,2021-01-01 20:15:10,0,3
14583,2021-01-01 20:15:15,0,3
14584,2021-01-01 20:15:20,0,5
14585,2021-01-01 20:15:25,0,0
14586,2021-01-01 20:15:30,0,1
14587,2021-01-01 20:15:35,0,1
14588,2021-01-01 20:15:40,0,2
14589,2021-01-01 20:15:45,0,4
14590,2021-01-01 20:15:50,0,3
14591,2021-01-01 20:15:55,0,2
14592,2021-01-01 20:16:00,0,0
14593,2021-01-01 20:16:05,0,0
14594,2021-01-01 20:16:10,0,1
14595,2021-01-01 20:16:15,0,1
14596,2021-01-01 20:16:20,0,2
14597,2021-01-01 20:16:25,0,2
14598,2021-01-01 20:16:30,0,2
14599,2021-01-01 20:16:35,0,1
14600,2021-01-01 20:16:40,0,3
14601,2021-01-01 20:16:45,0,0
14602,2021-01-01 20:16:50,0,2
14603,2021-01-01 20:16:55,0,4
14604,2021-01-01 20:17:00,0,2
14605,2021-01-01 20:17:05,0,1
14606,2021-01-01 20:17:10,0,6
14607,2021-01-01 20:17:15,0,2
14608,2021-01-01 20:17:20,0,1
14609,2021-01-01 20:17:25,0,2
14610,2021-01-01 20:17:30,0,1
14611,2021-01-01 20:17:35,0,1
14612,2021-01-01 20:17:40,0,3
14613,2021-01-01 20:17:45,0,2
14614,2021-01-01 20:17:50,0,1
14615,2021-01-01 20:17:55,0,0
14616,2021-01-01 20:18:00,0,2
14617,2021-01-01 20:18:05,0,1
14618,2021-01-01 20:18:10,0,1
14619,2021-01-01 20:18:15,0,1
14620,2021-01-01 20:18:20,0,1
14621,2021-01-01 20:18:25,0,2
14622,2021-01-01 20:18:30,0,2
14623,2021-01-01 20:18:35,0,1
14624,2021-01-01 20:18:40,0,1
14625,2021-01-01 20:18:45,0,4
14626,2021-01-01 20:18:50,0,6
14627,2021-01-01 20:18:55,0,2
14628,2021-01-01 20:19:00,0,3
14629,2021-01-01 20:19:05,0,0
14630,2021-01-01 20:19:10,0,3
