,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
215,0.55195,0.40944,0.53468,0.61513,0.49258,0.85702,0.7328,0.61826,-0.16632,0.76309,0.63122,0.62513,0.5573,0.65949,0.56945,0.3513,0.75064,0.49241,0.59059,0.66942,0.82982,0.76057,0.58355,0.62469,0.42701,0.29066,0.64661,0.72147,0.31208,0.76638,0.32584,0.57221,0.56996,0.85804,0.63165,0.12172,0.55166,0.57484,0.51485,0.63287,0.60403,0.80539,0.32025,0.64615,0.65348,0.52179,0.66843,0.63771,0.77486,0.70085,0.59995,0.6699,0.66855,0.51045,0.5837,0.66377,0.72077,0.72568,0.64192,0.44904,0.7964,0.6031,0.62336,0.65375,0.75632,0.68798,0.5091,0.44769,0.5732,0.53683,0.61495,0.66776,0.65404,0.5492,0.55609,0.73221,0.48411,0.46504,0.60426,0.38988,0.56968,0.70183,0.32605,0.68453,0.77386,0.77874,0.75651,0.37864,0.3699,0.52368,0.63581,0.64021,0.64819,0.069614,0.54133,0.42426,0.4752,0.89246,0.30772,0.60376
216,0.5913,0.38034,0.49008,0.57982,0.56401,0.85054,0.77112,0.51965,-0.12717,0.77578,0.60672,0.58284,0.58586,0.71603,0.58192,0.38173,0.74854,0.49396,0.64182,0.62288,0.76335,0.66341,0.49713,0.67372,0.3519,0.3838,0.65461,0.65362,0.37576,0.78895,0.39137,0.59751,0.49776,0.82325,0.62881,0.14325,0.54452,0.55918,0.52428,0.63936,0.54255,0.78184,0.28063,0.60118,0.66928,0.5126,0.66173,0.62273,0.81566,0.76918,0.53097,0.74709,0.64746,0.57492,0.50089,0.65292,0.67788,0.67855,0.62121,0.42903,0.78094,0.6083,0.67604,0.63434,0.73632,0.65357,0.52156,0.42841,0.59258,0.5427,0.63621,0.75802,0.62319,0.59792,0.58205,0.69624,0.49649,0.42349,0.56561,0.47905,0.55833,0.68972,0.36498,0.73685,0.75054,0.79261,0.75077,0.3915,0.4267,0.52476,0.66952,0.70381,0.70231,0.084155,0.55143,0.38534,0.52388,0.87883,0.32056,0.69208
217,0.55103,0.47618,0.56528,0.65317,0.5892,0.84406,0.83555,0.5934,-0.15296,0.75438,0.61467,0.63082,0.6029,0.6649,0.5944,0.426,0.83243,0.51524,0.63378,0.58598,0.82321,0.74632,0.57928,0.67905,0.33959,0.37479,0.6521,0.74113,0.38346,0.76867,0.38207,0.57126,0.53911,0.8097,0.58231,0.17119,0.54955,0.57156,0.5467,0.66028,0.53722,0.74477,0.34301,0.65921,0.69334,0.5318,0.72525,0.57076,0.84075,0.70198,0.61553,0.67167,0.65752,0.5523,0.54083,0.65122,0.6921,0.69512,0.69971,0.54104,0.79873,0.5795,0.62602,0.64943,0.75173,0.67418,0.52481,0.46888,0.58339,0.51945,0.64497,0.75545,0.70793,0.57665,0.5556,0.72252,0.51409,0.47294,0.53961,0.58711,0.61393,0.75852,0.35669,0.71752,0.77157,0.74653,0.79074,0.44231,0.40917,0.47385,0.55182,0.68197,0.69891,0.098695,0.52796,0.34754,0.57003,0.86521,0.3334,0.68088
218,0.57288,0.40819,0.53512,0.58514,0.53761,0.87151,0.78742,0.57226,-0.10502,0.83519,0.59551,0.64014,0.56175,0.7311,0.55073,0.43372,0.76279,0.56241,0.62627,0.6553,0.78487,0.72329,0.5884,0.66151,0.39671,0.36577,0.68167,0.6873,0.40112,0.82324,0.36801,0.59123,0.50617,0.84644,0.65004,0.15347,0.5742,0.58862,0.58805,0.53804,0.60501,0.76066,0.38972,0.62834,0.67395,0.50193,0.689,0.58221,0.8274,0.69669,0.60005,0.69047,0.70726,0.58086,0.5454,0.67345,0.70503,0.68255,0.6176,0.48686,0.81121,0.59613,0.64454,0.64936,0.76714,0.65916,0.5563,0.52422,0.55652,0.54669,0.66398,0.7811,0.61173,0.56578,0.52914,0.7488,0.55133,0.51714,0.60246,0.67052,0.57917,0.73768,0.34841,0.71618,0.74827,0.73902,0.7745,0.4289,0.4412,0.53997,0.61407,0.69172,0.64393,0.07895,0.53296,0.36667,0.55984,0.84151,0.30899,0.66153
219,0.55868,0.45026,0.59513,0.59423,0.55162,0.86959,0.77772,0.57117,-0.10445,0.77566,0.59284,0.64156,0.48928,0.72147,0.57502,0.37074,0.76175,0.51796,0.61678,0.65048,0.81924,0.7128,0.56525,0.69686,0.45383,0.34575,0.58033,0.7563,0.3814,0.75768,0.39184,0.57023,0.5536,0.87823,0.65316,0.15607,0.58264,0.64229,0.60201,0.55426,0.64274,0.81964,0.60682,0.70796,0.56598,0.49621,0.64018,0.61573,0.77884,0.68533,0.57895,0.70926,0.692,0.54803,0.5044,0.62975,0.69831,0.66426,0.69379,0.49212,0.8017,0.60583,0.66647,0.64177,0.76629,0.65655,0.53853,0.52228,0.52092,0.47357,0.66217,0.74343,0.67531,0.61667,0.53911,0.7529,0.47614,0.47853,0.5893,0.72586,0.60165,0.77001,0.36379,0.76343,0.75482,0.75704,0.76057,0.43718,0.45688,0.49039,0.61808,0.69808,0.69937,0.059205,0.55739,0.41303,0.61327,0.82944,0.28688,0.62869
220,0.59223,0.45309,0.52188,0.61587,0.50071,0.86767,0.79659,0.59512,-0.052803,0.77889,0.59633,0.62691,0.6076,0.71183,0.58676,0.34822,0.74355,0.57023,0.62196,0.64565,0.78426,0.76988,0.49016,0.69033,0.42524,0.43514,0.58929,0.73698,0.36722,0.78056,0.42675,0.5481,0.52238,0.81877,0.58024,0.15867,0.61413,0.59026,0.53863,0.57247,0.55097,0.76896,0.7313,0.63295,0.68514,0.4495,0.66703,0.60836,0.7672,0.70257,0.5865,0.73204,0.64989,0.5556,0.52495,0.70826,0.70802,0.71298,0.68101,0.50221,0.75126,0.60984,0.63872,0.61772,0.7551,0.64014,0.56581,0.44318,0.60213,0.54874,0.66472,0.68422,0.72058,0.51283,0.56581,0.72502,0.51937,0.5168,0.60627,0.79068,0.56959,0.73993,0.31937,0.69442,0.7791,0.81298,0.79983,0.44106,0.37817,0.51062,0.61285,0.69675,0.68215,0.098149,0.54349,0.3577,0.52,0.87227,0.32325,0.65501
221,0.58432,0.45211,0.52641,0.61674,0.51108,0.92391,0.78579,0.51911,-0.11058,0.81161,0.59457,0.61226,0.53167,0.67616,0.56714,0.43077,0.78357,0.54569,0.61762,0.63494,0.81636,0.75718,0.5396,0.68281,0.44461,0.39705,0.6069,0.68666,0.46791,0.79532,0.40022,0.53785,0.56885,0.87167,0.64897,0.26236,0.5323,0.61774,0.50319,0.59154,0.58873,0.79949,0.7396,0.66881,0.67855,0.52952,0.67638,0.59639,0.77044,0.71315,0.52293,0.69177,0.70094,0.55833,0.58834,0.75237,0.69782,0.74647,0.67753,0.52115,0.83175,0.68071,0.66845,0.60564,0.77551,0.64979,0.56723,0.45553,0.59266,0.49771,0.6361,0.725,0.67819,0.61176,0.57543,0.76476,0.52876,0.50041,0.59025,0.78924,0.60723,0.72189,0.38893,0.68019,0.75285,0.74239,0.76809,0.45262,0.54203,0.50983,0.65465,0.72899,0.69831,0.15549,0.5296,0.37219,0.60942,0.88062,0.35348,0.68133
222,0.57092,0.46827,0.54504,0.59759,0.50957,0.83091,0.78748,0.61595,-0.016685,0.7724,0.62477,0.61093,0.53084,0.64017,0.58238,0.3631,0.73664,0.64075,0.60751,0.69089,0.78695,0.74213,0.56004,0.60972,0.39797,0.39217,0.62058,0.77176,0.47751,0.76178,0.40175,0.53313,0.47623,0.85844,0.6022,0.23292,0.57845,0.65634,0.54504,0.55109,0.59028,0.74657,0.78752,0.63604,0.66642,0.57179,0.71368,0.58442,0.79017,0.67757,0.56079,0.74196,0.71693,0.56894,0.63959,0.67045,0.76361,0.79832,0.68082,0.55156,0.8363,0.59657,0.71352,0.67112,0.79162,0.70772,0.59073,0.42898,0.56893,0.56776,0.66376,0.73696,0.70319,0.58024,0.51679,0.75311,0.56605,0.47049,0.71598,0.8069,0.51186,0.69091,0.40736,0.69727,0.78644,0.75567,0.75671,0.41701,0.53648,0.51472,0.6595,0.76686,0.60799,0.17786,0.54547,0.45734,0.53278,0.9036,0.38371,0.64805
223,0.60559,0.47137,0.55881,0.62569,0.5031,0.86766,0.77751,0.54929,0.038065,0.80593,0.60179,0.61071,0.54354,0.75154,0.54336,0.42725,0.75855,0.5821,0.61961,0.66881,0.82961,0.71996,0.50307,0.70519,0.43583,0.4448,0.62713,0.71081,0.50451,0.77803,0.35298,0.60796,0.57122,0.90649,0.64042,0.2436,0.5344,0.70006,0.54535,0.61856,0.60825,0.75279,0.82407,0.63694,0.61743,0.53865,0.71408,0.61058,0.81044,0.73144,0.53887,0.70181,0.66809,0.52391,0.57615,0.63826,0.78791,0.73168,0.70604,0.53327,0.78397,0.59127,0.63382,0.60117,0.75464,0.66252,0.63247,0.51831,0.57749,0.50779,0.65185,0.70835,0.58675,0.54792,0.50376,0.74146,0.54609,0.46885,0.6246,0.83245,0.63738,0.63063,0.41728,0.77419,0.73267,0.77441,0.80976,0.5109,0.51561,0.60376,0.60841,0.66308,0.64104,0.15705,0.49685,0.45143,0.51667,0.84824,0.32671,0.6777
224,0.65694,0.4851,0.56595,0.65378,0.53418,0.86394,0.78409,0.56568,0.084928,0.84841,0.57368,0.671,0.531,0.75922,0.56229,0.39396,0.73969,0.52778,0.61647,0.64673,0.77813,0.68472,0.51495,0.6412,0.50022,0.38698,0.57285,0.69012,0.52894,0.8088,0.37806,0.52409,0.57634,0.83938,0.66434,0.26153,0.57205,0.6373,0.5266,0.54887,0.62455,0.72871,0.7906,0.64685,0.67103,0.51214,0.69271,0.63673,0.78351,0.75465,0.56829,0.70728,0.75974,0.54109,0.5391,0.60676,0.71719,0.66503,0.65806,0.51758,0.80133,0.64218,0.64171,0.63926,0.76692,0.69456,0.58801,0.45171,0.60672,0.58218,0.69186,0.71873,0.73938,0.5547,0.5032,0.75238,0.52354,0.50765,0.61158,0.7745,0.58736,0.72354,0.40247,0.67067,0.78511,0.75155,0.77145,0.43553,0.58194,0.60826,0.63832,0.69703,0.67576,0.1967,0.57431,0.44553,0.50802,0.85641,0.38198,0.7599
225,0.56511,0.52269,0.57764,0.5714,0.56347,0.88644,0.76897,0.562,0.014454,0.8201,0.58833,0.64719,0.52606,0.69489,0.59364,0.46033,0.7653,0.60798,0.56566,0.69328,0.79317,0.75171,0.49119,0.69251,0.44523,0.43594,0.61186,0.75414,0.48492,0.83712,0.45859,0.56731,0.54402,0.81534,0.70802,0.25419,0.52695,0.57314,0.51897,0.58999,0.54512,0.75827,0.80785,0.68781,0.65378,0.52256,0.6557,0.58508,0.80076,0.80252,0.6046,0.72939,0.70934,0.51613,0.5967,0.69809,0.70823,0.65257,0.67793,0.47668,0.79711,0.63215,0.67205,0.59872,0.78176,0.73002,0.59675,0.509,0.64731,0.57439,0.66526,0.69324,0.66806,0.61129,0.55667,0.72333,0.55522,0.51561,0.57715,0.79388,0.55804,0.70738,0.39363,0.70528,0.74287,0.74614,0.73502,0.45099,0.56968,0.54528,0.63089,0.6875,0.65589,0.2367,0.50168,0.46223,0.57704,0.88395,0.37819,0.70653
226,0.55241,0.54166,0.60178,0.6474,0.55545,0.87613,0.7992,0.53658,0.081753,0.74836,0.60632,0.62338,0.54444,0.70314,0.61512,0.44764,0.77327,0.51641,0.60973,0.64628,0.80186,0.6972,0.52297,0.66921,0.4846,0.49396,0.64377,0.73855,0.49972,0.7532,0.40063,0.5834,0.51787,0.91806,0.64626,0.29281,0.5874,0.68381,0.56634,0.61313,0.53589,0.76709,0.78663,0.67151,0.61034,0.49893,0.68824,0.53343,0.78649,0.71302,0.5843,0.7515,0.69509,0.61216,0.55292,0.5899,0.68125,0.78018,0.69245,0.45651,0.77182,0.58476,0.67405,0.57956,0.80933,0.6806,0.64686,0.50692,0.54142,0.51127,0.60399,0.7403,0.68545,0.54765,0.50995,0.68081,0.53406,0.50196,0.59108,0.85647,0.54618,0.65947,0.44324,0.73245,0.74426,0.74681,0.72589,0.4424,0.56916,0.5229,0.67296,0.6793,0.68849,0.27382,0.55656,0.4171,0.59115,0.84933,0.46819,0.59226
227,0.56491,0.49986,0.52753,0.6223,0.50517,0.86103,0.75112,0.53073,0.1112,0.78104,0.61697,0.64504,0.55791,0.69534,0.55152,0.47595,0.71782,0.58458,0.60541,0.72141,0.80926,0.74841,0.52783,0.67918,0.47633,0.49622,0.61791,0.69498,0.51497,0.75443,0.50447,0.60011,0.50381,0.8608,0.64444,0.3305,0.59352,0.62377,0.47541,0.61091,0.57345,0.72249,0.80396,0.59594,0.63771,0.49477,0.70174,0.55938,0.82457,0.69202,0.56739,0.68675,0.69657,0.53083,0.53723,0.65185,0.69654,0.69012,0.69179,0.53208,0.73767,0.62443,0.62638,0.61904,0.78518,0.67434,0.58289,0.46061,0.56203,0.57235,0.69477,0.74877,0.65462,0.58459,0.61131,0.69147,0.60191,0.55116,0.64798,0.84203,0.53355,0.76492,0.49975,0.70239,0.77442,0.76142,0.8083,0.48152,0.51782,0.59241,0.61336,0.68948,0.6741,0.26559,0.57255,0.45896,0.65002,0.8666,0.38633,0.65808
228,0.58312,0.52856,0.5294,0.66904,0.5417,0.81612,0.78224,0.50845,0.15562,0.81745,0.61153,0.62453,0.53037,0.66774,0.57733,0.52709,0.79353,0.66841,0.57809,0.63224,0.79862,0.73787,0.56899,0.75356,0.47551,0.49848,0.62077,0.70168,0.47461,0.78166,0.50969,0.59485,0.5041,0.8531,0.73244,0.33155,0.59256,0.56611,0.58727,0.61683,0.54361,0.75493,0.77234,0.68189,0.65316,0.48999,0.68575,0.58533,0.78732,0.70923,0.54232,0.68538,0.70326,0.51762,0.5798,0.7148,0.70954,0.69678,0.65651,0.51073,0.79454,0.64184,0.63335,0.60308,0.79697,0.65544,0.58919,0.56682,0.52278,0.56781,0.67922,0.75343,0.68445,0.55896,0.53646,0.74291,0.53156,0.53604,0.63518,0.80479,0.61819,0.70217,0.34697,0.7312,0.78478,0.81877,0.76115,0.52065,0.58414,0.55193,0.65443,0.69725,0.62886,0.25736,0.51713,0.46506,0.55439,0.8712,0.32861,0.64316
229,0.63398,0.54958,0.57336,0.60502,0.55768,0.8413,0.74077,0.52634,0.1318,0.81555,0.57575,0.61813,0.5541,0.79168,0.53464,0.49312,0.77095,0.65142,0.58262,0.64379,0.78513,0.75204,0.52056,0.637,0.49051,0.54877,0.63865,0.75717,0.57809,0.75503,0.44596,0.58794,0.56787,0.87892,0.64143,0.29453,0.57806,0.74106,0.57226,0.57855,0.59882,0.75063,0.75141,0.65467,0.64102,0.53528,0.69565,0.6156,0.82892,0.6817,0.59303,0.70631,0.75945,0.58,0.5348,0.68051,0.66664,0.73077,0.72855,0.50423,0.81454,0.54036,0.62252,0.62885,0.76239,0.56778,0.60523,0.53552,0.5761,0.50206,0.66442,0.72923,0.6943,0.56674,0.60256,0.74032,0.52518,0.49404,0.58127,0.74854,0.64274,0.71402,0.45802,0.72548,0.82574,0.75457,0.75565,0.5111,0.5879,0.53506,0.64597,0.71918,0.70593,0.29643,0.53561,0.49235,0.6815,0.8571,0.37146,0.67033
230,0.57998,0.49036,0.52226,0.6049,0.61606,0.8089,0.82676,0.6276,0.19789,0.83685,0.55145,0.6411,0.48327,0.71904,0.58359,0.4912,0.79336,0.65733,0.58714,0.68266,0.77574,0.6978,0.52782,0.64142,0.48998,0.50679,0.62568,0.72071,0.56171,0.80023,0.47917,0.59153,0.53436,0.8543,0.66028,0.39805,0.56037,0.62571,0.60532,0.62619,0.57867,0.76181,0.81905,0.69063,0.63077,0.54843,0.68534,0.54787,0.77787,0.68096,0.53235,0.67576,0.73058,0.54967,0.5473,0.70125,0.6992,0.73683,0.74967,0.56301,0.79079,0.58812,0.64718,0.6292,0.78248,0.65901,0.68617,0.55266,0.58762,0.58581,0.57696,0.6898,0.6671,0.59449,0.50058,0.73914,0.58998,0.51025,0.58813,0.81249,0.59596,0.73121,0.49724,0.6935,0.76241,0.78266,0.76124,0.55403,0.60818,0.51898,0.6485,0.7179,0.62416,0.32369,0.56049,0.5165,0.63254,0.83795,0.4143,0.67495
231,0.62535,0.57286,0.51765,0.63935,0.52684,0.83188,0.77278,0.60729,0.15445,0.78526,0.6428,0.58778,0.58469,0.70817,0.54415,0.48262,0.77325,0.59713,0.59014,0.65583,0.77423,0.7186,0.61807,0.71243,0.46136,0.54344,0.6453,0.72975,0.62474,0.73053,0.45807,0.59372,0.56044,0.87613,0.72421,0.3695,0.55977,0.66337,0.57484,0.61353,0.57866,0.77824,0.76367,0.69005,0.62052,0.56743,0.70551,0.59212,0.7877,0.77122,0.54545,0.71612,0.70847,0.55236,0.57866,0.67329,0.70548,0.74288,0.6587,0.53117,0.79518,0.53986,0.67925,0.65555,0.78773,0.66582,0.59738,0.48462,0.59627,0.52296,0.668,0.68514,0.70237,0.58262,0.5844,0.77813,0.56092,0.55288,0.62036,0.81586,0.56178,0.73999,0.51053,0.66311,0.78783,0.78706,0.78742,0.48025,0.61311,0.5464,0.70747,0.71169,0.71267,0.27333,0.54859,0.45884,0.62259,0.8505,0.44315,0.71564
232,0.58982,0.55508,0.51304,0.6352,0.56027,0.87706,0.81559,0.6285,0.21496,0.81789,0.59103,0.66399,0.56526,0.6973,0.52707,0.45127,0.76991,0.57194,0.62368,0.66026,0.75432,0.69776,0.53712,0.76784,0.49571,0.54173,0.64577,0.73956,0.50984,0.82285,0.50142,0.60578,0.55266,0.89796,0.63626,0.35473,0.5488,0.61899,0.50587,0.63265,0.64471,0.81655,0.79343,0.67994,0.63838,0.54209,0.69263,0.62359,0.85043,0.75065,0.5193,0.71564,0.68637,0.58423,0.48611,0.67912,0.7647,0.71699,0.70208,0.53784,0.79032,0.64185,0.65829,0.65018,0.78016,0.68986,0.57504,0.56374,0.63959,0.56173,0.63095,0.7011,0.72422,0.60448,0.52908,0.78322,0.58177,0.56426,0.62088,0.80854,0.62841,0.70775,0.51538,0.71546,0.76316,0.7731,0.80205,0.54515,0.59544,0.52669,0.64967,0.70548,0.64941,0.3084,0.52147,0.55081,0.59045,0.92525,0.47718,0.67956
233,0.57572,0.52536,0.54109,0.6247,0.49761,0.87063,0.81025,0.55503,0.17501,0.85135,0.61204,0.61826,0.57605,0.65744,0.56779,0.52776,0.82059,0.63153,0.54869,0.66469,0.74567,0.72857,0.54773,0.70069,0.61849,0.46249,0.62211,0.73233,0.54677,0.80422,0.51258,0.53767,0.61008,0.89219,0.73754,0.34923,0.57799,0.58839,0.51798,0.56125,0.5692,0.8245,0.79264,0.63071,0.63221,0.5342,0.69366,0.6333,0.79817,0.73338,0.51147,0.68802,0.72986,0.55487,0.54512,0.64377,0.72266,0.75089,0.70286,0.5549,0.82342,0.65887,0.66752,0.66463,0.77423,0.66944,0.58704,0.55393,0.54298,0.48809,0.63923,0.70724,0.70171,0.57242,0.51037,0.76479,0.56542,0.52374,0.67337,0.78313,0.59086,0.71074,0.46729,0.71051,0.75809,0.77474,0.79211,0.50847,0.63716,0.55961,0.67106,0.68854,0.71957,0.31793,0.54917,0.50355,0.58036,0.88104,0.47349,0.67102
234,0.60549,0.60095,0.54173,0.63283,0.57826,0.86692,0.72996,0.64418,0.27238,0.76261,0.60287,0.65142,0.51244,0.69983,0.60851,0.45735,0.74733,0.58748,0.58183,0.64959,0.7931,0.70788,0.58689,0.67854,0.55077,0.54866,0.62817,0.72511,0.50005,0.7891,0.45306,0.5993,0.5707,0.88643,0.73854,0.3493,0.61084,0.6764,0.57839,0.59134,0.59844,0.77837,0.75773,0.66339,0.65697,0.58497,0.70925,0.59461,0.7703,0.71738,0.5953,0.72558,0.73712,0.55377,0.55184,0.65155,0.80333,0.7848,0.72891,0.5513,0.8181,0.65008,0.647,0.6773,0.82171,0.70432,0.66505,0.58923,0.60542,0.58259,0.67204,0.67605,0.70851,0.54772,0.48101,0.74635,0.64702,0.50794,0.60119,0.81944,0.64713,0.6888,0.49907,0.71636,0.77328,0.7627,0.78306,0.48669,0.58085,0.58697,0.63127,0.68978,0.62257,0.3257,0.53397,0.45628,0.58879,0.87941,0.4698,0.68978
235,0.53556,0.58637,0.49396,0.60747,0.49039,0.8573,0.75588,0.59422,0.3014,0.78637,0.58422,0.64107,0.51253,0.71929,0.54324,0.54368,0.75996,0.66303,0.61497,0.6345,0.79383,0.71353,0.54624,0.65825,0.54258,0.56339,0.64101,0.72098,0.59958,0.75237,0.54466,0.5825,0.60849,0.86042,0.70418,0.39782,0.56693,0.68845,0.56283,0.60518,0.57331,0.79489,0.78802,0.66954,0.68173,0.56558,0.68817,0.62556,0.81618,0.66907,0.53103,0.71375,0.70769,0.58957,0.5276,0.63917,0.73429,0.76831,0.63658,0.52713,0.82613,0.64972,0.63503,0.64584,0.83034,0.67729,0.6485,0.50722,0.57484,0.59449,0.67038,0.70068,0.67804,0.53386,0.6042,0.72403,0.5933,0.50859,0.62941,0.82458,0.56937,0.77002,0.53085,0.69029,0.70436,0.84839,0.74999,0.46401,0.59046,0.55536,0.64676,0.7188,0.63827,0.29513,0.53933,0.5394,0.64205,0.87169,0.44291,0.73253
236,0.54942,0.65099,0.55607,0.58897,0.55445,0.82434,0.76477,0.54252,0.27102,0.80762,0.56186,0.65928,0.4974,0.73973,0.62715,0.48786,0.7878,0.60806,0.60225,0.68358,0.79456,0.73378,0.44412,0.67004,0.59103,0.56697,0.60291,0.72976,0.63418,0.78019,0.55583,0.53128,0.48597,0.86896,0.62833,0.37876,0.62704,0.64535,0.56274,0.55002,0.57866,0.78166,0.78437,0.62088,0.64336,0.56463,0.66284,0.59451,0.77146,0.69094,0.56818,0.71667,0.71016,0.52616,0.54246,0.66593,0.74165,0.72852,0.69911,0.52814,0.83607,0.62734,0.62709,0.65259,0.76812,0.66355,0.70142,0.53297,0.62234,0.51189,0.66061,0.69079,0.72536,0.52741,0.53722,0.73493,0.59129,0.51333,0.60198,0.83725,0.63747,0.67057,0.54197,0.75648,0.77266,0.72439,0.77786,0.50824,0.55598,0.60756,0.70853,0.66802,0.6498,0.37277,0.56205,0.47076,0.65414,0.863,0.45311,0.78905
237,0.55353,0.54138,0.52739,0.57047,0.55328,0.82856,0.79443,0.63298,0.373,0.81157,0.63981,0.59343,0.53066,0.74531,0.60438,0.47604,0.80158,0.60557,0.58953,0.67241,0.7747,0.72332,0.55525,0.65835,0.53471,0.52817,0.64566,0.65333,0.63792,0.80882,0.52566,0.60369,0.47488,0.88709,0.71216,0.38287,0.52805,0.66016,0.63492,0.57083,0.55365,0.81482,0.81159,0.6287,0.62152,0.54857,0.64312,0.58769,0.83131,0.68724,0.52751,0.66885,0.72187,0.59323,0.52096,0.65446,0.76418,0.78858,0.75862,0.50616,0.83458,0.55511,0.64954,0.61498,0.74044,0.69127,0.61107,0.58698,0.58681,0.59642,0.6685,0.69033,0.71967,0.6195,0.52935,0.72432,0.55534,0.51807,0.63281,0.81576,0.6731,0.66483,0.47596,0.72556,0.76256,0.74343,0.8078,0.55486,0.6331,0.59167,0.64767,0.68324,0.67976,0.39399,0.60544,0.45985,0.62738,0.85948,0.46172,0.75193
238,0.59538,0.62098,0.52352,0.63402,0.5736,0.89879,0.80057,0.63688,0.27948,0.78301,0.59066,0.60162,0.4976,0.7321,0.48714,0.51442,0.71728,0.70253,0.63426,0.6706,0.7938,0.69156,0.49275,0.66052,0.5398,0.60821,0.65062,0.71804,0.64625,0.79623,0.47342,0.60898,0.53647,0.83219,0.71329,0.42525,0.62963,0.66536,0.59768,0.59896,0.56692,0.77541,0.80065,0.61737,0.62831,0.57828,0.69169,0.58087,0.81215,0.71791,0.54873,0.72013,0.69896,0.59994,0.56083,0.64365,0.70817,0.76798,0.71133,0.54699,0.81466,0.67188,0.66964,0.66521,0.77131,0.6962,0.68445,0.47107,0.54797,0.50834,0.63327,0.74027,0.68519,0.57667,0.47157,0.72783,0.57842,0.54235,0.62061,0.77698,0.55639,0.70147,0.44283,0.73313,0.74963,0.73549,0.80223,0.55533,0.571,0.5943,0.6761,0.64516,0.71968,0.44623,0.5335,0.55102,0.69403,0.82538,0.47032,0.72334
239,0.53456,0.65276,0.5065,0.57357,0.53077,0.81978,0.81676,0.5552,0.24761,0.79488,0.59797,0.60982,0.55474,0.71889,0.63057,0.52283,0.73367,0.63042,0.64475,0.6371,0.81291,0.77925,0.52011,0.77453,0.51206,0.65079,0.61076,0.70338,0.60198,0.79324,0.49243,0.5842,0.56044,0.83915,0.66182,0.43227,0.62011,0.68985,0.5017,0.6261,0.57117,0.7775,0.77948,0.66608,0.60727,0.58088,0.6497,0.60491,0.76517,0.69981,0.60963,0.6895,0.71513,0.60892,0.54601,0.63334,0.678,0.74739,0.70365,0.58782,0.77825,0.65797,0.64338,0.67182,0.74752,0.73597,0.68181,0.58535,0.54552,0.54162,0.664,0.69349,0.72566,0.61952,0.60266,0.74899,0.5985,0.54885,0.60687,0.85912,0.51016,0.6933,0.56244,0.7393,0.76671,0.74897,0.69968,0.55857,0.61343,0.55687,0.63823,0.63624,0.70798,0.41725,0.54307,0.53644,0.65664,0.88802,0.48955,0.69747
240,0.53055,0.62315,0.54799,0.631,0.53897,0.85023,0.7618,0.61787,0.30987,0.82993,0.58324,0.62747,0.57876,0.62448,0.59649,0.51508,0.78243,0.68392,0.5893,0.64456,0.78331,0.72761,0.50934,0.72348,0.48431,0.5342,0.67609,0.68895,0.65929,0.77901,0.51144,0.61445,0.55171,0.87419,0.71649,0.46246,0.55774,0.65103,0.55781,0.5673,0.61926,0.72801,0.74312,0.62235,0.65222,0.53806,0.66198,0.60482,0.80019,0.71426,0.54224,0.75973,0.73398,0.55216,0.54878,0.67622,0.65743,0.80286,0.74056,0.6198,0.79607,0.63794,0.65387,0.68333,0.7271,0.72216,0.72016,0.56165,0.55876,0.54961,0.69761,0.69257,0.65982,0.57374,0.46329,0.70549,0.56049,0.579,0.57061,0.79816,0.61205,0.70678,0.51482,0.73277,0.77564,0.76343,0.7435,0.55751,0.59339,0.53806,0.70599,0.71352,0.69629,0.40057,0.57095,0.58661,0.69621,0.84851,0.51009,0.76103
241,0.61195,0.56573,0.57457,0.64216,0.51796,0.85271,0.80053,0.60465,0.32489,0.7688,0.59285,0.67213,0.53401,0.71214,0.60005,0.48139,0.73108,0.59048,0.59329,0.6789,0.76,0.66829,0.57095,0.71621,0.55772,0.57625,0.61277,0.68176,0.64729,0.83751,0.54463,0.60308,0.50046,0.84553,0.72163,0.50118,0.5837,0.69294,0.52484,0.58999,0.58774,0.76183,0.74642,0.66794,0.66089,0.56119,0.67544,0.57088,0.75005,0.7029,0.52063,0.70249,0.7327,0.56125,0.52882,0.65361,0.6398,0.7967,0.69664,0.52817,0.82511,0.68032,0.68448,0.65163,0.80862,0.65565,0.69365,0.55254,0.58473,0.50959,0.66629,0.75388,0.69381,0.61654,0.49555,0.71755,0.47505,0.5792,0.62812,0.80901,0.55595,0.74461,0.51087,0.72831,0.74877,0.74731,0.77174,0.55644,0.70973,0.59622,0.65934,0.71281,0.7363,0.37422,0.59883,0.51349,0.62705,0.84253,0.5417,0.68805
